"No.","Time","Source","Destination","Protocol","Length","Info"
"6723","16.815691","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5292996 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6724","16.815697","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5294390 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6725","16.815711","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5292996 Win=49988 Len=0 TSval=3071744729 TSecr=657514836"
"6726","16.815761","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5295784 Win=49988 Len=0 TSval=3071744729 TSecr=657514836"
"6727","16.815809","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5295784 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6728","16.815812","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5297178 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6729","16.815864","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5298572 Win=49988 Len=0 TSval=3071744729 TSecr=657514836"
"6730","16.815908","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5298572 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6731","16.815910","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5299966 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6732","16.815967","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5301360 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6733","16.816033","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5301360 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6734","16.816035","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5302754 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6735","16.816096","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5304148 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6736","16.816157","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"6737","16.816159","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5305542 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6738","16.816277","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5306936 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6739","16.816279","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5308330 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6740","16.816289","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5306936 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6741","16.816345","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5309724 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6742","16.816403","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5309724 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6743","16.816405","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=5311118 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6744","16.816453","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5312512 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6745","16.816525","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5312512 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6746","16.816527","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5313906 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6747","16.816594","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5315300 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6748","16.816661","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5315300 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6749","16.816665","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5316694 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6750","16.816723","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5318088 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6751","16.816769","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5318088 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6752","16.816771","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5319482 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6753","16.816825","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5320876 Win=49988 Len=0 TSval=3071744731 TSecr=657514836"
"6754","16.816893","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"6755","16.816904","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5322270 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6756","16.817007","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5323664 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6757","16.817009","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=5325058 Ack=5776 Win=489 Len=1394 TSval=657514836 TSecr=3071744654 [TCP segment of a reassembled PDU]"
"6758","16.817017","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5323664 Win=49988 Len=0 TSval=3071744732 TSecr=657514836"
"6759","16.817062","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=5776 Ack=5326452 Win=49988 Len=0 TSval=3071744732 TSecr=657514836"
